Depth	TVD	ROP	WOB	RPM   Torque    SPP	GPM   Temp IN Temp Out				
2454	2237.45	40.88	15.69	140	16	3338	841	116	161
2455	2237.97	28.16	14.41	140	16	3337	842	116	161
2456	2238.49	31.32	15.19	142	15	3353	842	116	161
2457	2239.02	33.93	14.9	141	15	3348	842	116	161
2458	2239.54	65.97	18.49	139	16	3338	842	116	161
2459	2240.06	66	17.46	140	16	3337	841	116	161
2460	2240.58	79.3	21.56	136	19	3320	841	116	161
2461	2241.1	50.81	16.94	139	17	3327	841	116	161
2462	2241.63	53.35	18.12	139	17	3340	778	116	161
2463	2242.15	49.15	17.76	140	16	3337	841	116	161
2464	2242.67	61.91	18.73	139	17	3310	821	116	161
2465	2243.19	51.42	16.83	138	17	3311	841	116	161
2466	2243.72	82.72	21.39	136	18	3314	841	116	161
2467	2244.24	69.45	18.74	138	17	3314	842	116	161
2468	2244.76	28.2	15.34	141	14	3277	786	116	161
2469	2245.28	53.15	14.17	133	15	3071	807	116	161
2470	2245.8	36.98	13.47	132	16	3215	826	116	161
2471	2246.33	36.26	14.53	132	16	3274	839	116	161
2472	2246.85	47.42	15.13	132	16	3270	839	116	161
2473	2247.37	44.8	14.29	131	16	3268	838	116	161
2474	2247.89	46.88	15.22	130	17	3268	839	116	161
2475	2248.41	41.74	15.42	133	16	3268	838	116	161
2476	2248.94	29.37	14.75	132	16	3260	838	116	161
2477	2249.46	38.58	14.66	132	16	3260	838	116	161
2478	2249.98	31.65	13.9	134	15	3262	837	116	161
2479	2250.5	28.81	14.16	134	15	3260	837	116	161
2480	2251.02	33.69	14.23	133	16	3260	837	116	161
2481	2251.55	35.38	14.63	132	16	3261	839	116	161
2482	2252.07	32.86	15.46	134	15	3264	837	116	161
2483	2252.59	31.03	14.9	132	16	3262	838	116	161
2484	2253.11	35.36	14.75	132	16	3263	837	116	161
2485	2253.64	34.18	16.56	131	17	3270	837	116	161
2486	2254.1	32.47	14.16	132	16	3270	837	116	161
2487	2254.12	33.45	14.5	132	16	3276	837	116	161
2488	2254.64	38.77	16.16	131	17	3279	837	116	161
2489	2255.17	34.1	13.92	133	15	3273	837	116	161
2490	2255.69	28.79	13.72	133	15	3274	837	116	161
2491	2256.21	31.23	15.11	133	15	3275	837	116	161
2492	2256.74	42.94	17.29	131	17	3278	837	116	161
2493	2257.26	42.66	15.85	131	17	3279	837	116	161
2494	2257.78	49.07	16.48	129	18	3280	838	116	161
2495	2258.31	49.84	18.67	129	18	3278	837	116	161
2496	2032.77	25.82	7.81	115	13	2924	753	116	161
2497	2259.02	35.26	12.04	134	16	3218	838	116	161
2498	2259.54	35.65	15.02	135	16	3213	837	116	161
2499	2260.07	52.54	16.43	130	19	3220	837	116	161
2500	2260.59	52.81	16.74	130	19	3220	838	116	161
2501	2261.11	60.31	18.52	129	20	3220	837	116	161
2502	2261.63	52.38	18.09	128	21	3222	838	116	161
2503	2262.15	46.04	17.1	131	19	3220	837	116	161
2504	2262.67	51.17	16.28	130	19	3223	837	116	161
2505	2263.19	37.14	15.63	132	18	3220	838	116	161
2506	2263.73	21.64	11.64	136	15	3222	838	116	161
2507	2264.23	4.59	10.25	140	12	3226	838	116	161
2508	2264.76	20.86	10.8	137	14	3241	838	116	161
2509	2265.28	39.8	14.59	135	16	3250	837	116	161
2510	2265.8	30.6	12.09	135	16	3251	839	116	161
2511	2266.18	13.4	9.22	139	14	3250	839	116	161
2512	2266.28	12.6	8.6	140	13	3250	840	116	161
2513	2040.54	25.7	9.91	130	12	2919	754	116	161
2514	2267.89	39.4	12.99	141	16	3244	838	116	161
2515	2268.41	38.46	14.97	140	17	3238	838	116	161
2516	2268.93	33.88	15.02	139	17	3240	838	116	161
2517	2269.45	34.55	13.9	141	16	3240	837	116	161
2518	2269.97	21.61	12.95	142	15	3240	839	116	161
2519	2270.49	28.13	11.62	141	16	3240	838	116	161
2520	2271.02	24.55	13.3	142	15	3242	839	116	161
2521	2271.54	27.28	13.72	141	16	3244	838	123	167
2522	2272.06	25.24	12.72	142	15	3250	838	123	167
2523	2272.58	29.04	14.44	141	16	3250	837	123	167
2524	2273.1	19.39	13.43	142	15	3250	838	123	167
2525	2273.62	15.26	11.26	143	14	3252	838	123	167
2526	2274.15	5.81	8.31	146	12	3276	838	123	167
2527	2274.67	10.02	8.4	146	12	3257	838	123	167
2528	2275.19	4.88	8.2	146	13	3262	839	123	167
2529	2275.71	3.23	6.22	142	12	3233	839	123	167
2530	2276.23	41.79	6.3	129	12	3239	837	123	167
2531	2276.75	66.71	10.65	130	14	3236	837	123	167
2532	2277.27	29.67	9.98	127	13	3230	837	123	167
2533	2277.8	55.69	9.81	132	14	3212	837	123	167
2534	2278.32	24.96	5.79	140	15	3185	837	123	167
2535	2278.84	25.5	11.53	141	15	3185	837	123	167
2536	2279.36	26.75	11.65	141	15	3186	837	123	167
2537	2279.88	27.36	9.3	141	15	3177	837	123	167
2538	2280.4	26.57	10.55	142	14	3179	837	123	167
2539	2280.92	12	4.82	142	14	1974	335	123	167
2540	2281.44	15.9	3.41	142	14	2688	336	123	167
2541	2281.96	96.55	3.21	75	15	2681	336	123	167
2542	2282.48	27.6	10.92	142	15	3349	755	123	167
2543	2283	70.08	7.35	114	11	2677	671	123	167
2544	2283.52	60.5	12.77	140	16	3353	837	123	167
2545	2284.04	27.4	8.6	144	13	3351	839	123	167
2546	2284.56	4.8	7.21	145	12	3350	840	123	167
2547	2285.08	7.91	9.25	144	12	3346	840	123	167
2548	2285.6	10.34	8.62	143	13	3359	839	123	167
2549	2286.12	10.42	8.61	143	13	3384	840	123	167
2550	2286.64	11.84	10.39	143	13	3425	840	123	167
2551	2287.16	4.35	5.51	79	14	2029	502	123	167
2552	2287.68	1.88	2.61	24	14	1005	249	123	167
2553	2288.2	47.95	10.67	105	13	2711	671	123	167
2554	2308.55	86.79	13.7	140	18	3389	840	123	167
2555	2309.55	65.79	13.81	141	17	3379	840	123	167
2556	2310.55	47.15	13.12	138	19	3374	840	123	167
2557	2311.55	80	13.79	138	19	3186	842	123	167
2558	2311.55	54.75	11.22	124	17	3042	760	123	167
2559	2311.55	67.69	11.5	124	17	3042	760	123	167
2560	2314.55	38.18	11.83	140	17	3378	846	123	167
2561	2315.55	39.37	13.43	140	18	3373	845	123	167
2562	2316.55	47.14	12.18	141	17	3370	845	123	167
2563	2317.55	42.39	10.59	141	17	3369	845	123	167
2564	2318.55	59.31	12.13	138	19	3370	845	123	167
2565	2319.55	25.78	11.67	143	16	3364	846	123	167
2566	2320.55	31.92	12.28	142	17	3370	845	123	167
2567	2321.55	28.02	10.63	143	17	3365	845	123	167
2568	2322.55	23.28	12.69	144	15	3365	846	123	167
2569	2323.55	50.85	8.42	145	14	3365	845	123	167
2570	2324.55	31.04	9.31	145	14	3369	845	123	167
2571	2325.55	78.36	12.92	139	16	3377	840	123	167
2572	2326.55	47.44	8.93	141	15	3379	840	123	167
2573	2327.55	32.8	11.16	140	16	3412	841	123	167
2574	2328.55	61.38	6.99	142	14	3434	840	123	167
2575	2329.55	118.14	6.77	142	13	3440	840	123	167
2576	2330.55	76.77	11.34	137	17	3423	840	123	167
2577	2331.55	41.21	11.16	135	18	3414	840	123	167
2578	2332.55	31.4	7.73	138	15	3405	840	123	167
2579	2333.55	24.83	10.41	140	15	3406	840	123	167
2580	2334.55	18.91	8.75	142	13	3407	840	123	167
2581	2335.55	26.85	8.68	145	12	3417	841	123	167
2582	2336.55	39.32	12.39	136	15	3416	841	123	167
2583	2337.55	2.92	3.64	136	15	3416	336	123	167
2584	2338.55	2.92	3.64	136	15	3416	336	123	167
2585	2339.55	13.44	6.11	136	15	1695	420	123	167
2586	2340.55	25.96	6.25	136	18	3390	840	123	167
2587	2341.55	28.08	10.73	138	16	3368	840	123	167
2588	2342.55	26.02	11.37	137	17	3364	840	123	167
2589	2343.55	28	11.62	137	17	3360	839	123	167
2590	2344.55	29.02	10.73	138	17	3360	839	123	167
2591	2345.55	26.02	11.45	140	16	3367	839	123	167
2592	2345.55	21.24	9.99	139	16	3362	838	123	167
2593	2345.55	18.35	9.63	140	16	3363	839	123	167
2594	2345.55	16.3	8.52	140	15	3368	840	123	167
2595	2345.55	16.18	9.3	141	15	3364	840	123	167
2596	2345.55	15.05	8.69	142	14	3369	839	123	167
2597	2345.55	15.52	8.4	142	14	3369	839	123	167
2598	2345.55	16	7.03	142	14	3368	840	123	167
2599	2345.55	36.32	9.77	94	13	2363	588	123	167
2600	2345.55	77.76	10.72	125	15	3032	756	123	167
2601	2345.55	48.63	9.91	140	16	3360	839	123	167
2602	2345.55	47.36	11.98	124	16	3024	755	123	167
2603	2345.55	68.68	10.6	139	16	3356	839	123	167
2604	2345.55	75.28	12.85	139	17	3353	840	123	167
2605	2345.55	52.31	12.88	138	18	3354	839	123	167
2606	2345.55	74.06	10.23	126	14	3024	756	123	167
2607	2345.55	121.96	12.17	125	15	3016	756	123	167
2608	2345.55	98.53	8.16	111	13	2668	672	123	167
2609	2345.55	47.71	11.6	137	17	3360	840	123	167
2610	2345.55	49.98	12.14	136	19	3480	840	123	167
2611	2345.55	53.13	13.35	136	19	3486	840	123	167
2612	2345.55	35.4	11.93	134	20	3478	840	123	167
2613	2345.55	38.2	10.92	138	18	3481	841	123	167
2614	2345.55	37.29	11.42	137	18	3478	841	123	167
2615	2345.55	38.72	8.56	139	17	3477	841	123	167
2616	2345.55	36.56	11.5	137	18	3480	840	123	167
2617	2345.55	34.31	11.07	138	17	3480	840	123	167
2618	2345.55	29.39	9.68	140	16	3480	840	123	167
2619	2345.55	32.32	9.97	141	15	3482	840	123	167
2620	2345.55	36.45	8.58	111	13	2785	672	123	167
2621	2345.55	68.38	10.42	124	16	3137	756	123	167
2622	2345.55	104.53	10.94	121	17	3136	757	123	167
2623	2345.55	36.62	13.01	137	18	3485	840	123	167
2624	2345.55	91.42	12.76	137	18	3486	840	123	167
2625	2345.55	48.14	12.06	123	17	3141	756	123	167
2626	2345.55	43.7	10.72	109	15	2792	672	123	167
2627	2345.55	76.56	13.24	136	18	3490	840	123	167
2628	2345.55	76	14.12	138	18	3488	841	123	167
2629	2345.55	72.34	12.53	140	17	3489	840	123	167
2630	2345.55	35.68	14.77	140	17	3490	840	123	167
2631	2345.55	77.83	10.21	111	14	2791	675	123	167
2632	2345.55	64.98	10.36	86	14	2082	514	123	167
2633	2345.55	100.35	10.23	130	15	3117	771	123	167
2634	2345.55	162.41	12.65	118	13	2768	685	123	167
2635	2345.55	89.27	13.73	144	17	3457	857	123	167
2636	2345.55	53.36	12.42	130	16	3107	771	123	167
2637	2345.55	23.39	12.01	147	16	3455	857	123	167
2638	2345.55	48.34	12.36	102	13	2774	685	123	167
2639	2345.55	8.38	12.36	103	13	1396	342	123	167
2640	2345.55	8.38	14.26	103	12	1396	342	123	167
2641	2345.55	61.25	15.23	102	14	2883	678	123	167
2642	2345.55	56.67	10.69	138	17	3645	842	123	167
2643	2345.55	65.1	10.11	122	16	3134	744	123	167
2644	2345.55	70.46	12.18	135	18	3418	820	123	167
2645	2345.55	63.06	13.05	131	20	3418	820	123	167
2646	2345.55	51.41	10.98	132	19	3419	820	123	167
2647	2345.55	13.87	8.94	139	15	3395	824	123	167
2648	2345.55	78.49	8.48	137	16	3354	833	123	167
2649	2345.55	52.88	10.03	120	16	3020	751	123	167
2650	2345.55	47.16	8.39	138	16	3365	835	123	167
2651	2357.71	55.8	9.48	137	16	3335	835	123	167
2652	2358.44	41.88	10.65	136	17	3344	835	123	167
2653	2359.16	52.85	12.18	135	18	3350	835	123	167
2654	2359.89	79.4	8.11	125	14	3015	751	123	167
2655	2360.61	81.65	10.88	139	15	3346	835	123	167
2656	2361.36	47.24	11.83	141	13	3341	835	123	167
2657	2362.12	60.82	12.58	141	14	3343	835	123	167
2658	2362.88	40.25	9.5	140	14	3348	835	123	167
2659	2363.64	22.81	11.29	140	14	3330	835	123	167
2660	2364.4	28.37	10.35	141	14	3327	835	123	167
2661	2365.16	28.05	9.79	140	14	3320	835	123	167
2662	2365.92	24.14	9.79	141	14	3319	832	123	167
2663	2366.68	22.87	9.19	140	14	3325	832	123	167
2664	2367.44	24.63	10.44	141	13	3327	832	123	167
2665	2368.21	30.12	9.11	141	13	3321	821	123	167
2666	2368.97	33.22	9.64	142	13	3249	770	123	167
2667	2369.73	110.76	13.18	135	18	3110	777	123	167
2668	2370.49	82.9	12.03	130	20	3115	760	123	167
2669	2371.25	55.76	10.83	130	20	3171	765	123	167
2670	2372.01	50.48	10.54	133	19	3212	789	123	167
2671	2372.77	26.09	8.45	137	17	3203	812	123	167
2672	2373.53	60.78	10.39	134	18	3207	850	123	167
2673	2374.29	43.52	7.34	135	18	3210	790	123	167
2674	2375.05	25.39	9.52	134	18	3214	790	123	167
2675	2375.81	27.38	6.97	136	18	3211	785	123	167
2676	2376.57	32.04	7.91	137	17	3216	856	123	167
2677	2377.33	29.55	6.76	136	17	3224	862	123	167
2678	2378.09	41.23	5.71	134	19	3230	760	123	167
2679	2378.85	23.05	6.58	132	19	3222	726	123	167
2680	2379.62	43.46	12.28	131	20	3228	780	123	167
2681	2380.38	33.83	10.57	125	22	3232	789	123	167
2682	2381.14	31.99	10.97	130	20	3230	856	123	167
2683	2381.9	38.22	9.54	134	19	3235	723	123	167
2684	2382.67	32.22	11.15	134	19	3166	862	123	167
2685	2383.44	36.35	10.6	133	18	3217	398	123	167
2686	2384.22	35.11	9.14	132	20	3223	399	123	167
2687	2385	27.85	10.94	132	19	3230	520	123	167
2688	2385.77	33.57	11.67	136	17	3230	896	123	167
2689	2386.55	46.2	10.11	131	20	3230	840	123	167
2690	2387.33	43.37	8.78	131	20	3236	922	123	167
2691	2388.1	35.75	11.25	134	18	3236	800	123	167
2692	2388.88	29.69	11.02	134	18	3234	800	123	167
2693	2389.66	28.89	9.99	136	18	3240	917	123	167
2694	2390.43	37.2	11.31	137	17	3253	801	123	167
2695	2391.21	94.64	14.81	136	18	3317	784	123	167
2696	2391.99	82.47	18.09	134	13	2968	721	123	167
2697	2392.76	67.53	19.7	143	18	3290	802	123	167
2698	2393.54	52.6	17.4	141	20	3272	802	123	167
2699	2394.32	61.45	18.36	141	20	3267	802	123	167
2700	2395.09	42.52	14.99	143	19	3278	802	123	167
2701	2395.87	44.23	15.79	142	19	3277	802	123	167
2702	2396.65	43.16	14.06	143	19	3284	802	123	167
2703	2397.42	41.62	14.13	144	18	3279	802	123	167
2704	2398.2	48.14	14.22	145	17	3287	809	123	167
2705	2398.98	62.51	17.68	141	19	3291	810	123	167
2706	2399.75	66.16	18.72	135	22	3293	810	123	167
2707	2400.53	65.4	21.79	134	22	3302	810	123	167
2708	2401.3	50.68	17.86	140	20	3296	810	123	167
2709	2402.08	42.4	16.46	141	19	3312	810	123	167
2710	2402.86	34.71	15.67	145	17	3320	810	123	167
2711	2403.63	27.47	15.09	146	17	3311	809	123	167
2712	2404.41	44.26	13.8	146	17	3263	798	123	167
2713	2405.2	37.14	14.18	146	17	3255	799	123	167
2714	2405.99	29.18	14.5	146	17	3269	799	123	167
2715	2406.78	33.64	13.1	146	17	3271	800	123	167
2716	2407.58	30.06	11.7	147	17	3272	799	123	167
2717	2408.37	23.39	13.59	147	16	3262	800	123	167
2718	2409.16	26.41	10.82	147	16	3265	798	123	167
2719	2409.96	24.81	12.23	147	16	3287	800	123	167
2720	2410.75	26.94	14.53	146	17	3272	800	123	167
2721	2411.54	26.7	12.76	146	17	3282	799	123	167
2722	2412.34	25.95	14.1	130	16	3302	798	123	167
2723	2413.13	62.82	8.19	146	13	3234	781	123	167
2724	2413.92	62.04	17.44	142	17	3244	780	123	167
2725	2414.72	71.53	18.04	138	19	3213	780	123	167
2726	2415.51	35.24	16.31	140	18	3216	781	123	167
2727	2416.31	46.02	14.02	140	18	3238	782	123	167
2728	2417.1	51.07	15.76	137	20	3219	782	123	167
2729	2417.89	49.26	14.44	137	20	3239	782	123	167
2730	2418.69	58.01	17.55	136	20	3249	763	123	167
2731	2419.48	58.04	20.95	131	23	3254	782	123	167
2732	2420.27	51.25	19.64	130	23	3250	782	123	167
2733	2421.07	41.16	15.82	134	22	3229	782	123	167
2734	2421.86	50.83	19.77	131	23	3219	782	123	167
2735	2422.65	51.63	19.86	128	23	3208	782	123	167
2736	2423.45	54.02	20.01	126	25	3248	782	123	167
2737	2424.24	57.94	20.64	124	26	3273	782	123	167
2738	2425.03	36.18	17.53	131	23	3286	782	123	167
2739	2425.83	33.87	17.03	133	22	3271	782	123	167
2740	2426.62	35.55	17.05	133	21	3253	782	123	167
2741	2427.41	35.52	16.28	135	21	3262	782	123	167
2742	2428.22	35.21	14.73	135	21	3271	782	123	167
2743	2429.05	33.64	15.64	134	22	3282	782	123	167
2744	2429.87	37.77	16.39	134	21	3272	782	123	167
2745	2430.7	33.54	15.54	135	20	3286	782	123	167
2746	2431.52	32.36	11.77	143	16	3277	796	123	167
2747	2432.34	26.47	14.56	141	17	3269	800	123	167
2748	2433.17	36.2	12.13	139	18	3270	800	123	167
2749	2433.99	35.67	14.08	139	18	3294	800	123	167
2750	2434.81	29.12	13.79	140	18	3271	800	123	167
2751	2435.64	42.27	14.85	139	19	3277	800	124	168
2752	2436.46	95.57	19.18	140	21	3323	801	124	168
2753	2437.29	82.67	19.04	136	23	3330	800	124	168
2754	2438.11	61.67	14.6	126	19	3005	720	124	168
2755	2438.93	38.96	16.32	143	19	3329	801	124	168
2756	2439.76	38.35	11.43	138	21	3318	801	124	168
2757	2440.58	28.45	10.45	140	20	3322	801	124	168
2758	2441.41	33.47	14.15	144	19	3299	800	124	168
2759	2442.23	46.04	13.13	140	21	3291	800	124	168
2760	2443.05	67.61	14.78	136	23	3291	800	124	168
2761	2443.88	40.6	10.64	139	21	3296	799	124	168
2762	2444.7	50.52	10.7	143	20	3277	799	124	168
2763	2445.53	68.17	10.43	144	19	3270	798	124	168
2764	2446.35	22.71	14.26	145	18	3254	798	124	168
2765	2447.17	42.1	8.97	145	18	3259	797	124	168
2766	2448	28.8	9.84	146	17	3277	797	124	168
2767	2448.82	40.27	10.92	132	15	2961	719	124	168
2768	2449.65	42.36	11.81	145	18	3267	798	124	168
2769	2450.47	39.21	14.01	145	19	3269	799	124	168
2770	2451.31	31.14	13.28	146	18	3272	799	119	163
2771	2452.16	28.63	11.86	144	19	3269	798	119	163
2772	2453.01	35.4	10.97	144	18	3273	797	119	163
2773	2453.87	46.83	11.49	145	16	3293	782	119	163
2774	2454.72	49.49	11.9	126	15	2962	707	119	163
2775	2455.57	37.79	12.97	108	18	3258	800	119	163
2776	2456.42	29.16	10.97	108	18	3278	800	119	163
2777	2457.28	39.55	13.93	108	18	3286	798	119	163
2778	2458.13	57.27	14.29	105	20	3265	797	119	163
2779	2458.98	26.66	15.38	108	19	3266	798	119	163
2780	2459.83	8.81	16.44	97	15	2915	717	119	163
2781	2460.69	14.38	4.51	43	7	1634	400	119	163
2782	2461.54	63.24	13.4	108	16	3286	803	119	163
2783	2462.39	24.42	6.4	105	15	3262	799	119	163
2784	2463.24	15.82	5.97	138	16	3277	801	119	163
2785	2464.1	14.51	7.4	141	17	3294	801	119	163
2786	2464.95	17.52	8.66	142	17	3317	801	119	163
2787	2465.8	24.55	9.61	142	16	3316	801	119	163
2788	2466.65	46.57	13.18	139	18	3324	802	119	163
2789	2467.51	25.54	7.28	93	12	2328	561	119	163
2790	2468.36	74.17	3.86	81	8	1994	481	119	163
2791	2469.21	116.58	4.71	140	17	3311	801	119	163
2792	2470.06	112.53	9.7	137	19	3305	801	119	163
2793	2470.91	40.02	7.39	125	16	2964	721	119	163
2794	2471.77	36.9	6.82	126	16	2934	720	119	163
2795	2472.62	65.71	7.24	126	16	2937	720	119	163
2796	2473.47	49.85	9.45	138	19	3271	800	119	163
2797	2474.32	48.02	6.46	124	17	2943	720	119	163
2798	2475.18	50.12	9.39	141	18	3273	800	119	163
2799	2476.04	46.2	9.49	141	18	3262	800	119	163
2800	2476.92	31.41	7.54	142	17	3278	800	119	163
2801	2477.8	35.06	9.39	142	17	3279	799	119	163
2802	2478.67	31.59	7.52	126	16	2953	720	119	163
2803	2479.55	29.62	9.01	141	18	3282	800	119	163
2804	2480.43	19.43	6.3	85	10	1973	480	119	163
2805	2481.3	88.38	5.1	131	14	2918	703	119	163
2806	2482.18	97.78	9.84	140	19	3240	782	119	163
2807	2483.05	21.64	7.86	146	17	3244	782	119	163
2808	2483.93	19.89	6.57	146	17	3248	782	119	163
2809	2484.81	21.81	8.25	146	17	3269	781	119	163
2810	2485.68	60.88	8.74	142	18	3300	781	119	163
2811	2486.56	33.65	7.6	127	16	2989	703	119	163
2812	2487.44	35.34	7.88	142	18	3310	781	119	163
2813	2488.31	39.54	6.05	142	18	3311	781	119	163
2814	2489.19	28.13	10.44	141	18	3302	781	119	163
2815	2490.07	42.08	8.54	127	17	2965	702	119	163
2816	2490.94	22.89	7.57	143	17	3294	781	119	163
2817	2491.82	10.39	5.79	143	17	3310	783	119	163
2818	2492.7	11.09	4.49	144	16	3328	784	119	163
2819	2493.57	24.65	5	143	16	3324	786	119	163
2820	2494.45	58.28	5.99	144	16	3321	786	119	163
2821	2495.33	22.75	3.96	144	16	3325	786	119	163
2822	2496.2	14.5	4.39	144	15	3334	786	119	163
2823	2497.08	10.6	4.4	145	15	3333	786	119	163
2824	2497.96	11.26	7.03	145	15	3323	786	119	163
2825	2498.83	16.93	6.06	144	16	3340	786	119	163
2826	2499.71	16.12	8.1	144	16	3346	787	119	163
2827	2500.59	42.15	7.13	144	16	3338	795	119	163
2828	2501.23	34.99	7.11	144	16	3323	796	119	163
2829	2499.95	20.14	8.01	144	16	3329	799	119	163
2830	2500.79	24.03	5.78	144	15	3345	799	119	163
2831	2501.63	13.51	6.81	145	15	3337	799	119	163
2832	2502.46	25.56	5.67	145	15	3322	798	119	163
2833	2503.3	20.26	6.01	143	16	3318	798	119	163
2834	2504.14	19.69	5.2	142	15	3329	799	119	163
2835	2504.98	23.33	7.29	141	15	3317	799	119	163
2836	2505.82	19.84	5.9	141	16	3346	799	119	163
2837	2506.66	14.08	8.25	140	17	3338	799	119	163
2838	2507.5	17.69	6.65	140	17	3340	799	119	163
2839	1254.05	19.89	1.76	45	8	1681	399	119	163
2840	1254.06	20	2.56	45	8	1685	399	119	163
2841	1254.06	21	3.59	45	8	1685	398	119	163
2842	1254.06	22	2.81	44	8	1681	399	119	163
2843	2265.5	23.99	7.36	108	17	3021	711	119	163
2844	2524.55	23	12.23	143	23	3360	785	119	163
2845	2525.55	30	15.36	140	25	3363	785	119	163
2846	2526.55	36.3	10.49	145	20	3346	785	119	163
2847	2527.55	66.07	14.55	141	24	3352	785	119	163
2848	2528.55	58.83	13.62	143	23	3356	785	119	163
2849	2529.55	43.39	10.34	143	22	3342	785	119	163
2850	2530.55	90.9	10.99	143	22	3350	785	119	163
2851	2278.44	38.24	8.44	131	18	3020	706	119	163
2852	2532.55	34.93	9.65	146	20	3349	785	119	163
2853	2533.55	39.17	8.49	146	19	3333	785	119	163
2854	2534.55	28.55	6.75	147	19	3355	785	119	163
2855	2530.01	24.58	7.65	148	19	3368	785	119	163
2856	2522.6	33.63	10.07	147	18	3361	784	119	163
2857	2523.43	26.95	7.91	148	18	3353	785	119	163
2858	2524.27	29.74	7.72	149	17	3351	785	119	163
2859	2525.11	26.74	8.05	148	18	3361	785	119	163
2860	2273.35	47.09	8.5	132	17	3025	706	119	163
2861	2526.79	36.68	8.58	148	18	3363	785	119	163
2862	2022.12	33.06	6.56	118	14	2692	628	119	163
2863	2528.47	27.73	8.54	148	18	3375	785	119	163
2864	2276.4	35.62	6.42	133	16	3032	706	119	163
2865	2530.14	29.4	4.94	147	19	3365	785	119	163
2866	2532.57	55.81	4.48	117	15	3357	784	119	163
2867	2535.1	37.71	8.77	136	20	3360	790	119	163
2868	2535.98	71.07	12.41	133	21	3362	790	119	163
2869	2536.87	51.85	10.57	133	22	3311	782	119	163
2870	2537.76	41.37	8.66	137	19	3270	779	119	163
2871	2538.65	22.62	8.27	139	17	3268	779	118	166
2872	2539.53	41.23	9.11	137	19	3258	778	118	166
2873	2540.42	28.32	9.69	136	19	3262	779	118	166
2874	2541.31	34.51	9.27	137	18	3234	778	118	166
2875	2542.2	42.12	10.17	137	18	3239	779	118	166
2876	2543.08	31.95	11.06	138	18	3237	778	118	166
2877	2543.97	30.68	9.49	137	19	3240	778	118	166
2878	2544.86	40.34	12.5	136	20	3287	779	118	166
2879	2545.75	41.79	11.61	136	19	3313	779	118	166
2880	2546.63	35.82	11.83	138	18	3324	779	118	166
2881	2547.52	35.56	10.87	136	19	3328	779	118	166
2882	2548.41	43.33	11.32	136	19	3320	779	118	166
2883	2549.3	38.07	11.53	137	18	3324	779	118	166
2884	2550.18	31.48	11.2	137	19	3319	778	118	166
2885	2551.07	27.9	9.88	138	18	3324	778	118	166
2886	2551.96	33.05	10.52	138	18	3322	779	118	166
2887	2552.85	31.66	9.5	138	18	3329	779	118	166
2888	2553.73	50.7	11.56	137	18	3337	778	118	166
2889	2554.62	53.85	12.02	137	19	3335	779	118	166
2890	2555.51	46.55	11.65	138	18	3337	779	118	166
2891	2556.4	36.3	13.95	137	18	3329	779	118	166
2892	2557.28	52.52	9.07	136	19	3311	778	118	166
2893	2558.16	47.18	12.69	137	19	3314	779	118	166
2894	2559.06	44.83	12.32	136	20	3319	778	118	166
2895	2559.94	75.91	14.04	137	20	3318	779	118	166
2896	2560.83	34.11	10.58	139	18	3316	778	118	166
2897	2561.72	68.7	11.79	136	21	3256	763	118	166
2898	2562.61	58.48	13.1	133	24	3231	760	118	166
2899	2563.49	42.8	11.99	135	23	3230	760	118	166
2900	2564.38	50.05	14.77	129	26	3223	760	118	166
2901	2565.27	71.79	10.57	133	23	3222	760	118	166
2902	2309.55	27.98	5.99	127	16	2882	684	118	166
2903	2567.04	28.68	9.91	135	22	3323	780	118	166
2904	2567.93	40.72	10.54	137	21	3321	780	118	166
2905	2568.82	82.07	14.77	131	25	3323	779	118	166
2906	2569.71	46.78	13.43	140	23	3317	779	118	166
2907	2570.59	42.5	13.5	139	23	3332	779	118	166
2908	2570.59	34.03	11.39	127	20	2999	701	118	166
2909	2572.37	22.72	11.44	144	20	3339	780	118	166
2910	2573.26	29.65	9.79	145	20	3341	780	118	166
2911	2574.14	17.02	7.23	145	19	3348	781	118	166
2912	2578.12	15.3	8.3	145	19	3348	781	118	166
