Depth	TVD	ROP	WOB	RPM   Torque  Pump Pres	GPM	Temp In	Temp Out		
1946	1922.87	19.35	4.26	101	12	2666	719	108	134
1947	1923.73	26.42	6.54	101	12	2684	720	108	134
1948	1924.59	27.14	5.46	101	12	2688	720	108	134
1949	1925.45	22.88	5.01	101	12	2707	721	108	134
1950	1926.3	22.22	6.65	101	12	2721	721	108	134
1951	1927.16	22.58	5.01	101	11	2726	721	109	135
1952	1928.02	19.72	5.14	101	12	2718	721	109	135
1953	1928.88	22.3	4.52	101	12	2704	721	109	135
1954	1929.74	20.3	6.13	101	12	2710	721	109	135
1955	1930.59	20.38	5.98	101	12	2687	721	109	135
1956	1931.45	29.27	9.75	103	11	2709	726	109	135
1957	1932.31	44.78	14.22	102	12	2711	728	109	135
1958	1933.17	31.9	12.38	102	12	2706	728	109	135
1959	1934.03	23.24	11.86	101	12	2700	728	109	135
1960	1934.88	23.21	13.38	101	12	2702	728	109	135
1961	1935.74	21.8	13.28	101	13	2704	728	109	136
1962	1936.6	22.4	13.63	101	12	2706	728	109	136
1963	1937.46	28.96	13.8	101	13	2707	728	109	136
1964	1938.32	36.15	14.43	101	12	2707	728	109	136
1965	1939.17	28.47	9.06	101	12	2711	728	109	136
1966	1940.03	27.97	8.2	101	12	2716	730	109	136
1967	1940.89	33.3	9.87	101	12	2720	730	109	136
1968	1941.75	56.07	6.44	101	12	2685	729	109	136
1969	1942.61	39.32	7.08	101	12	2656	727	110	136
1970	1943.46	37.76	7.48	101	13	2647	727	110	137
1971	1944.32	36.07	7.36	101	13	2646	727	110	137
1972	1945.18	32.8	6.7	101	13	2646	727	110	137
1973	1946.04	27.02	7.33	101	13	2650	727	110	137
1974	1946.9	24.3	7.26	101	13	2673	727	110	137
1975	1947.75	28.75	8.06	101	13	2647	727	110	137
1976	1948.98	30.27	7.99	101	12	2656	728	110	137
1977	1953.2	40.97	6.06	101	13	2649	728	110	137
1978	1954.09	38.77	8.62	101	13	2650	727	110	137
1979	1954.97	33.35	8.1	101	13	2653	727	110	137
1980	1955.86	30.86	6.98	101	13	2653	728	110	137
1981	1956.74	27.55	8.88	101	13	2661	728	110	137
1982	1957.63	23.37	7.24	101	13	2665	728	110	138
1983	1958.52	23.19	7.68	100	13	2659	728	110	138
1984	1959.4	25.01	8.3	100	13	2666	728	110	138
1985	1960.28	27.19	7.21	100	14	2710	726	110	138
1986	1961.17	28.66	6.65	101	13	2718	728	110	138
1987	1962.06	15.04	5.58	101	14	2720	728	110	138
1988	1962.06	32.96	5.32	101	13	2747	728	110	138
1989	1962.94	26.46	5.4	100	13	2851	726	110	138
1990	1962.94	25.36	6.13	92	13	2661	728	110	138
1991	1963.83	23.78	6.79	100	12	2665	728	110	138
1992	1963.83	26.75	4.56	101	13	2660	728	110	138
1993	1963.83	20.36	3.69	100	13	2666	728	110	138
1994	1963.6	7.51	3.3	140	9	2352	654	110	131
1995	1964.44	8.51	6.37	140	11	2613	729	110	131
1996	1965.27	16.13	8.93	140	12	2610	728	110	131
1997	1966.11	23.5	8.22	140	12	2611	729	111	131
1998	1966.94	32.03	8.5	140	12	2625	729	111	132
1999	1967.77	29.48	1.23	140	12	2617	731	111	132
2000	1968.61	26.02	0.82	140	13	2619	730	111	132
2001	1969.44	25.44	3.05	140	13	2617	729	111	132
2002	1970.28	27.11	2.55	140	13	2617	730	111	132
2003	1971.11	24.97	8.18	140	13	2623	729	111	132
2004	1971.95	10.05	2.34	140	11	2616	730	111	132
2005	1972.78	18.15	3.16	140	11	2617	730	112	132
2006	1973.61	12.87	4.1	140	13	2620	729	112	132
2007	1974.45	9.31	6.81	140	12	2623	730	112	132
2008	1975.28	9.49	4.1	140	12	2625	731	112	133
2009	1976.12	9.45	3.1	140	12	2619	730	112	133
2010	1976.95	13	2.36	140	12	2619	728	112	133
2011	1977.79	11.59	5.29	140	12	2625	729	112	133
2012	1978.62	11.55	8.41	140	8	2362	655	112	133
2013	1979.46	19.14	6.89	140	11	2629	745	112	133
2014	1980.29	18.6	2.96	140	13	2627	747	112	133
2015	1981.12	20.94	1.03	140	12	2627	747	113	133
2016	1981.96	19.55	5.62	140	12	2626	747	113	133
2017	1982.79	16.84	7.17	140	12	2630	747	113	133
2018	1983.63	35.75	5.86	140	13	2627	745	113	133
2019	1984.46	55.51	4.69	140	12	2629	743	113	133
2020	1985.3	25.72	5.57	140	13	2627	743	113	133
2021	1986.13	22.63	7.67	100	14	2631	743	113	133
2022	1986.96	18.39	4.49	99	13	2628	743	113	133
2023	1987.8	16.39	6.54	100	12	2636	743	113	133
2024	1988.63	16.48	8.61	100	14	2642	743	113	133
2025	1989.47	15.22	4.93	100	13	2647	743	113	134
2026	1990.3	13.01	6.33	100	12	2650	743	113	134
2027	1991.14	18.16	5.57	100	13	2648	743	113	134
2028	1991.97	16.52	6.38	100	12	2649	743	113	134
2029	1992.81	22.85	5.68	100	13	2649	743	113	134
2030	1993.64	24.63	7.17	100	13	2647	743	113	134
2031	1994.47	15.24	4.61	100	13	2648	743	114	134
2032	1995.97	12.25	4.94	100	12	2653	743	114	134
2033	2002.79	20.31	11.68	100	13	2655	741	114	134
2034	2003.67	12.28	12.8	100	12	2664	737	114	134
2035	2004.56	12.87	9.61	124	12	2660	735	114	134
2036	2005.45	16.51	6.17	140	13	2659	735	114	134
2037	2006.33	23.13	5.05	140	13	2658	735	114	134
2038	2007.22	15.17	5.65	140	13	2659	735	114	134
2039	2008.1	9.65	5.63	140	12	2658	734	114	134
2040	2008.99	11.98	8.4	140	13	2659	733	114	134
2041	2009.87	13.23	5.72	140	13	2659	733	114	134
2042	2010.76	38.49	2.39	141	13	2676	730	114	135
2043	2011.64	21.54	4.63	140	13	2663	730	114	135
2044	2012.53	24.04	3.19	140	14	2659	730	114	135
2045	2013.41	30.01	4.31	140	13	2663	730	114	135
2046	2014.3	27.79	4.05	140	13	2673	731	114	135
2047	2015.21	27.58	4.26	126	12	2405	657	114	135
2048	2016.07	23.27	5.98	140	14	2668	729	114	135
2049	2016.96	21.42	5.35	140	14	2679	730	114	135
2050	2017.84	25.9	4.76	140	13	2674	729	114	135
2051	2018.73	22.6	6.57	140	13	2674	728	115	135
2052	2019.61	11.31	9.62	140	12	2669	729	115	135
2053	2020.5	18.39	7.32	140	13	2682	731	115	135
2054	2021.38	17.2	6.6	140	14	2679	731	115	135
2055	2022.27	12.83	6.33	140	13	2665	729	115	135
2056	2023.15	13.05	4.27	140	12	2658	730	115	135
2057	2024.04	16.2	6.66	140	13	2662	729	115	135
2058	2024.93	12.61	6.6	140	13	2664	729	115	135
2059	2025.81	12.95	5.23	140	12	2665	730	115	135
2060	2026.7	14.51	6.9	140	13	2666	730	115	135
2061	2027.58	13.06	8.59	140	13	2674	730	115	135
2062	2028.47	10.21	6.43	140	13	2663	730	115	135
2063	2029.35	12.01	7.48	140	14	2676	731	115	135
2064	2030.23	12.28	7.27	140	14	2672	730	115	135
2065	2031.12	22.47	7.86	141	14	2602	726	115	135
2066	2032.01	25.34	8.58	140	14	2597	726	115	135
2067	2032.89	24.38	8.59	140	15	2600	726	115	135
2068	2033.78	21.96	8.34	140	15	2601	726	115	135
2069	2034.64	35.64	7.5	84	10	2127	582	115	135
2070	2035.55	45.21	10.99	85	11	2718	731	115	135
2071	2036.44	41.3	11.54	160	12	2696	731	115	135
2072	2037.32	31.72	13.03	160	14	2680	731	115	135
2073	2030.56	21.3	7.2	160	14	2678	731	115	135
2074	2030.55	25.5	6.71	160	14	2676	731	115	135
2075	2031.39	32.43	6.89	160	15	2680	731	115	135
2076	2032.22	25.04	5.8	160	14	2679	731	115	135
2077	2033.06	19.56	6.29	160	15	2684	731	115	135
2078	2033.89	23.16	5.59	160	15	2675	731	115	135
2079	2034.73	21.57	7.46	160	15	2677	731	115	135
2080	2035.56	20.37	7.69	160	15	2678	731	115	135
2081	2036.4	12.02	7.2	160	14	2677	731	115	135
2082	2037.24	13.6	5.87	160	14	2677	731	115	135
2083	2038.07	18.34	6.74	160	15	2678	731	115	135
2084	2038.91	19.38	6.38	160	13	2685	731	115	135
2085	2039.74	17.78	7.36	160	13	2686	731	115	135
2086	2040.58	16.75	7.58	160	13	2690	731	115	136
2087	2041.41	16.58	6.07	160	13	2686	731	115	136
2088	2042.25	12.32	9.16	160	13	2688	731	115	136
2089	2043.08	11.89	10.08	160	13	2697	731	115	136
2090	2043.92	11.13	8.63	160	13	2699	731	115	136
2091	2044.76	13.59	8.27	160	14	2700	731	115	136
2092	2045.45	13.53	5.15	160	11	2434	657	115	136
2093	2046.43	13.39	6.53	160	13	2703	731	115	136
2094	2047.26	14.75	8.87	160	13	2704	731	115	136
2095	2048.1	16.85	6.54	160	12	2703	731	115	136
2096	2048.93	14.9	10.85	160	13	2701	731	115	136
2097	2049.77	15.76	5.48	160	14	2698	731	115	136
2098	2050.6	15.19	10.08	160	14	2702	731	115	136
2099	2051.44	12.17	8.29	160	13	2714	731	115	136
2100	2052.27	20.02	6.6	160	15	2719	731	115	136
2101	2053.11	17.09	5.74	160	14	2722	731	115	136
2102	2053.95	26.78	6.61	160	14	2720	731	115	136
2103	2054.78	22.67	8.74	160	14	2721	731	115	136
2104	2055.62	21.44	6.67	160	14	2726	731	115	136
2105	2056.45	17.25	7.3	160	14	2727	731	115	136
2106	2057.29	16.45	7.46	160	15	2730	731	115	136
2107	2058.12	16.17	6.09	160	14	2733	731	115	136
2108	2058.96	18.11	6.57	160	15	2744	731	115	136
2109	2059.79	17.49	7.78	160	15	2743	731	115	136
2110	2060.63	20.19	8.23	160	15	2743	731	115	136
2111	2061.47	17.52	8.73	160	15	2743	731	115	136
2112	2062.3	17.79	7.39	160	15	2745	731	115	136
2113	2063.13	16.42	7.7	160	15	2747	731	115	136
2114	2063.97	17.13	8.11	160	15	2758	731	115	136
2115	2064.81	17.66	6.97	160	14	2760	731	115	136
2116	2065.64	15.42	7.37	160	14	2755	731	115	136
2117	2066.48	16.58	8.03	160	14	2757	731	115	136
2118	2067.31	13.3	8.52	160	13	2761	731	115	136
2119	2068.15	30.36	10.19	160	13	2759	731	115	136
2120	2068.99	31.28	10.62	160	14	2761	731	115	136
2121	2069.82	28.7	10.7	160	16	2763	731	115	136
2122	2070.66	19.66	10.07	160	14	2763	731	115	136
2123	2071.49	19.23	9.41	160	14	2770	731	115	136
2124	2072.33	20.04	7.36	160	15	2769	731	115	136
2125	2073.16	26.52	7.77	160	14	2759	730	115	136
2126	2074	28.91	6.76	160	15	2740	730	115	136
2127	2074.83	36.31	4.67	160	16	2743	729	115	136
2128	2075.67	32.33	9.75	160	15	2745	730	115	136
2129	2076.5	42.6	10.22	160	16	2749	728	115	136
2130	2077.34	34.03	8.72	160	16	2750	729	115	136
2131	2078.18	22.52	8.08	160	15	2756	729	115	136
2132	2079.01	29.54	9.51	160	15	2750	730	115	136
2133	1871.87	20.71	6.91	160	13	2486	657	115	136
2134	2080.68	26.19	7.18	160	15	2764	729	115	136
2135	2081.52	26.69	7.2	160	15	2758	730	115	136
2136	2082.35	28.33	8.4	160	15	2755	730	115	136
2137	2083.19	20.5	6.81	160	14	2756	730	115	136
2138	2084.02	22.43	5.95	160	14	2755	729	115	136
2139	2084.86	18.32	5.66	160	14	2756	729	115	136
2140	2085.7	21.06	5.93	160	14	2754	730	115	136
2141	2086.53	26.09	7.87	160	14	2753	730	115	136
2142	2087.37	21.69	6.77	160	14	2750	729	115	136
2143	2088.2	24.16	6.93	160	14	2759	730	115	136
2144	2089.04	27.44	5.02	160	15	2753	728	115	136
2145	2089.87	24.89	5.75	160	15	2750	729	115	136
2146	2090.71	25.83	5.02	160	16	2750	730	115	136
2147	2091.54	29.3	6.31	160	16	2748	729	115	136
2148	2092.38	24.61	6.18	160	15	2748	730	115	136
2149	2093.22	37.04	7.73	160	15	2746	728	115	136
2150	2094.05	39.38	6.31	160	14	2743	728	115	136
2151	2094.89	30.8	7.24	160	15	2748	728	115	136
2152	2095.72	29.47	6.37	160	14	2744	728	115	136
2153	2096.56	32.82	5.7	160	14	2747	729	115	136
2154	2097.39	41.95	7.8	161	14	2760	724	115	136
2155	2098.23	47.35	10.39	162	14	2785	711	115	136
2156	2099.06	56.14	12.56	162	16	2791	711	116	136
2157	2099.9	36.03	11.47	161	15	2793	716	116	136
2158	2100.74	31.02	11.28	161	16	2791	719	116	136
2159	2101.57	29.13	10.51	160	16	2797	721	116	136
2160	2102.41	25.83	11.54	160	17	2798	721	116	136
2161	2103.24	25.84	13.96	160	17	2807	721	117	137
2162	2104.08	26.92	14.89	160	17	2812	721	117	137
2163	2104.91	17.29	11.54	160	15	2810	726	117	137
2164	2105.75	26.35	14.61	160	17	2808	728	117	137
2165	2106.58	26.34	14.45	160	16	2806	728	117	137
2166	2107.42	26.6	14.96	160	16	2812	728	117	137
2167	2108.25	28.59	12.89	160	17	2816	728	117	137
2168	2109.09	30.36	14.57	160	18	2823	728	117	137
2169	2109.93	31.38	13.88	160	17	2827	728	117	137
2170	2110.76	32.01	14.38	160	18	2832	728	117	137
2171	2111.6	33.79	13.19	160	18	2832	728	117	137
2172	2112.43	27.66	14.81	160	18	2834	728	117	137
2173	2113.27	21.41	14.52	160	17	2834	728	117	138
2174	2114.1	25.72	13.03	160	17	2844	728	117	138
2175	2114.94	23.78	13.7	160	17	2837	728	117	138
2176	2115.77	22.6	11.4	160	17	2840	728	117	138
2177	2116.61	22.84	13.06	160	17	2841	728	117	138
2178	2117.45	28.11	9.89	160	18	2839	728	117	138
2179	2118.28	18.21	15.31	160	15	2837	728	117	138
2180	2119.12	16.53	14.17	160	14	2833	728	117	138
2181	2119.95	13.66	12.69	160	15	2829	728	117	138
2182	2120.79	11.42	15.46	160	14	2827	729	117	138
2183	2121.62	13.04	14.29	160	14	2820	728	117	138
2184	1910.25	52.54	12.33	49	4	2516	550	117	138
2185	2123.29	31.89	10.68	162	14	2581	346	117	138
2186	2124.13	21.2	11.97	160	14	2658	709	117	138
2187	2124.97	45.13	11.63	160	15	2856	731	117	138
2188	2125.8	37.31	12.98	160	15	2858	731	117	138
2189	2126.64	23.41	7.49	160	16	2864	731	117	138
2190	2127.47	23.17	10.99	160	14	2865	731	117	138
2191	2128.31	20.89	12.05	160	16	2871	732	117	138
2192	2129.14	28.37	11.06	160	17	2871	733	117	138
2193	2129.98	24.8	10.93	160	15	2869	733	117	138
2194	2130.81	21.66	8.14	159	14	2875	733	117	138
2195	2131.65	21.89	9.72	159	14	2877	733	117	138
2196	2132.48	26.94	10.11	159	15	2880	733	117	138
2197	2133.32	22.31	7.12	159	15	2873	733	117	138
2198	2134.16	23.01	9.79	159	15	2875	733	117	138
2199	2134.99	22.94	10.46	159	15	2878	733	117	138
2200	2135.83	25.78	11.01	159	16	2885	733	117	138
2201	2136.66	26.65	10.21	159	16	2854	730	117	138
2202	2137.5	25.68	10	159	15	2848	730	117	138
2203	2138.33	24.18	11.06	159	16	2850	729	117	138
2204	2139.17	24.4	9.61	159	15	2853	728	117	138
2205	2140	26.17	8.97	159	15	2851	728	117	138
2206	2140.84	25.56	10.21	159	16	2855	729	117	138
2207	2141.68	27.02	11.06	159	15	2850	729	117	138
2208	2142.5	26.08	9.99	159	15	2846	728	117	138
2209	2143.35	24.54	11.1	159	16	2841	729	117	138
2210	2144.18	20.85	10.95	159	15	2825	728	117	138
2211	1072.41	9.57	5.17	80	15	1338	356	117	138
2212	2145.75	54.53	2.6	162	13	2222	659	117	138
2213	2146.69	33.11	4.46	160	14	2318	670	117	138
2214	2147.52	24.8	10.84	159	15	2318	670	117	138
2215	2148.36	21.26	12.55	159	16	2859	727	117	138
2216	2149.2	24.53	11.36	159	15	2522	703	117	138
2217	2150.03	23.44	12.67	159	15	2091	624	117	138
2218	2150.87	9.96	7.76	159	13	1892	584	117	138
2219	2151.7	17.37	7.58	159	15	1885	584	117	138
2220	2152.54	24.98	5.76	159	15	1890	586	117	138
2221	2155.39	31.37	7.55	159	15	1908	594	117	138
2222	2164.29	36.8	6.81	158	15	1907	594	117	138
2223	2165.12	11.54	5.76	158	13	1952	594	117	138
2224	2165.95	10.85	8.2	158	13	1958	594	117	138
2225	2166.78	6.19	7.45	157	13	1963	594	117	138
2226	2167.62	7.65	8.17	158	13	1968	594	117	138
2227	2168.45	24.73	8.56	158	14	1971	594	117	138
2228	2169.28	24.1	7.63	158	13	1972	594	117	138
2229	2169.28	20.56	7.63	158	13	1972	594	117	138
2230	2169.28	19.81	8.52	158	12	1972	594	117     138	
2231	2169.28	19	7.32	157	13	1972	594	117	138
2232	2169.28	15.43	5.23	157	12	1972	594	117	138
2233	2169.28	8.07	4.68	157	12	1567	594	117	138
2234	2174.28	16.13	6.9	157	14	1958	594	117	138
2235	2175.11	22.29	6.44	157	15	1955	594	117	138
2236	2175.95	6.7	7.65	157	14	1946	594	117	138
2237	2166.31	6.7	7.65	157	14	1946	594	117	138
2238	2167.14	6.52	3.52	157	14	1922	594	117	139
2239	2167.97	6.64	4.26	157	14	1922	594	117	139
2240	2168.81	22.52	7.36	157	14	1929	594	117	139
2241	2169.64	32.69	21.74	142	13	1737	536	117	139
2242	2170.47	25.92	5.98	159	16	1996	613	117	139
2243	2171.31	41.47	6.44	159	17	1998	613	117	139
2244	2172.14	51.75	7.4	159	17	2001	612	117	139
2245	2172.97	48.49	7.43	158	16	1983	595	117	139
2246	2173.81	50.66	6.68	158	17	1981	595	117	139
2247	2174.64	59.06	5.77	158	17	1986	595	117	140
2248	2175.47	64.66	6.7	110	12	1388	417	117	140
2249	2176.3	7.98	0.3	15	12	199	59	117	140
2250	2177.14	13.68	0.43	31	16	395	119	117	140
2251	2177.97	49.39	8.02	160	16	1967	596	117	140
2252	2178.8	51.7	7.42	158	16	1973	596	117	140
2253	2179.64	45.59	7.13	158	15	1978	596	117	140
2254	2180.47	51.15	7.8	158	17	1979	596	117	140
2255	2181.3	34.55	6.43	158	16	1978	596	117	140
2256	2182.14	40.4	7.13	158	16	1980	596	117	140
2257	2182.97	44.34	7.43	157	15	1980	596	117	141
2258	2183.8	34.69	7.36	158	16	1980	596	117	141
2259	2184.64	48.2	6.91	158	16	1986	596	117	141
2260	2186.52	36.64	3.37	95	9	1201	359	117	141
2261	2186.3	50.25	5.26	160	14	2081	615	117	141
2262	2187.14	51.7	6.3	160	14	2080	615	117	141
2263	2187.97	52.15	6.3	160	14	2080	615	117	141
2264	2188.81	53.72	8.13	159	14	2080	615	117	141
2265	2189.64	46.25	9.69	158	15	2080	615	117	141
2266	2190.48	49.9	8.18	159	15	2080	615	117	141
2267	2191.31	46.84	7.25	158	15	2078	615	117	141
2268	2192.15	33.59	6.4	158	15	2082	615	117	141
2269	2192.98	42.78	8.12	158	15	2081	615	117	142
2270	2193.81	50.23	3.9	158	15	2082	615	117	143
2271	2194.65	48.18	0.56	161	15	2062	615	117	143
2272	2195.48	46.04	1.07	159	16	2058	615	117	143
2273	2196.32	49.53	6.12	157	16	2056	615	117	143
2274	2197.15	42.12	2.39	157	15	2056	615	117	143
2275	2197.99	41.9	2.12	157	16	2060	615	117	143
2276	2198.82	57.19	3.14	157	18	2061	615	117	143
2277	2199.66	32.42	2.92	157	16	2059	615	117	143
2278	2200.49	26.39	1.09	157	16	2057	615	117	143
2279	2201.33	29.66	1.57	157	17	2059	615	117	143
2280	2202.16	36.42	0.81	157	17	2064	615	117	143
2281	2202.99	24.25	0.73	157	18	2063	614	117	143
2282	2203.83	30.37	3.99	157	18	2065	615	117	143
2283	2204.66	36.52	3.56	157	18	2071	615	117	143
2284	2205.5	31.01	2.78	157	18	2068	615	117	143
2285	2206.33	32.28	4.41	157	18	2071	615	117	143
2286	2207.17	46.49	4.51	157	19	2075	615	117	143
2287	2208	34.64	4.83	157	19	2076	615	117	143
2288	2208.84	42.29	4.47	156	18	2077	615	117	143
2289	2209.67	68.2	3.31	157	13	2211	615	117	143
2290	2210.51	69.1	9.48	158	16	2242	615	117	143
2291	2211.34	52.3	13.32	157	19	2244	615	117	143
2292	2212.17	39.62	9.45	157	18	2244	615	117	143
2293	2213.01	32.53	10.27	156	16	2245	615	117	143
2294	2213.84	32.64	11.43	157	17	2249	615	117	143
2295	2214.68	23.37	9.88	157	15	2256	615	117	143
2296	2215.51	21.43	12.68	156	16	2266	615	117	143
2297	2216.35	29.26	9.41	156	16	2271	615	117	143
2298	2217.18	23.32	11.93	156	16	2277	615	117	143
2299	2218.02	46.64	13.22	156	18	2269	615	117	143
2300	2218.85	30.17	13.07	157	18	2284	620	117	143
2301	2219.69	43.85	12.24	156	19	2312	634	117	144
2302	2220.52	28.58	5.93	156	15	2306	634	117	144
2303	2221.35	8.74	0.49	104	12	1380	380	117	144
2304	2222.19	41.61	1.87	121	12	1631	443	117	144
2305	2223.02	51.23	6.6	160	14	2323	634	117	144
2306	2223.86	29.91	11.14	158	16	2303	634	117	144
2307	2224.69	35.54	11.78	156	18	2305	634	117	144
2308	2225.53	29.96	10.29	156	16	2299	634	117	144
2309	2226.36	15.81	7.58	156	15	2295	634	117	144
2310	2227.2	23.35	9.78	156	16	2293	634	117	144
2311	2228.03	22.24	9.76	156	17	2298	634	117	144
2312	2228.87	22.93	10.29	156	17	2294	634	117	144
2313	2229.7	25.19	10.35	156	17	2295	634	117	144
2314	2230.53	25.74	10.91	156	17	2295	634	117	144
2315	2231.37	23.02	9.25	156	16	2293	634	117	144
2316	2232.21	18.72	7.53	156	15	2292	634	117	144
2317	2233.09	18.52	6.9	155	14	2395	644	117	144
2318	2233.93	24.48	8.87	156	15	2516	659	117	144
2319	2234.76	36.76	9.01	156	17	2709	692	117	144
2320	2235.6	30.42	10.58	156	17	2709	692	117	144
2321	2236.44	32.63	10.88	157	16	2705	692	117	144
2322	2237.27	26.25	11.28	156	17	2709	692	117	144
2323	2238.11	37.68	9.57	156	16	2716	692	117	144
2324	2238.95	35.11	9.85	157	16	2711	692	117	144
2325	2239.78	27.97	8.94	157	16	2716	692	117	144
2326	2240.62	34.98	10.97	156	17	2715	692	117	144
2327	2241.46	45.53	10.38	156	18	2719	692	117	144
2328	2242.29	55.29	11.96	156	19	2721	692	117	144
2329	2243.13	23.06	3.01	109	10	1914	484	117	144
2330	2243.97	26.98	4.45	140	14	2445	622	117	144
2331	2244.8	23.95	8.24	156	16	2704	692	117	144
2332	2245.64	22.97	8.64	156	16	2704	692	117	145
2333	2246.48	22.7	9.34	156	16	2704	692	117	145
2334	2247.31	23.03	8.32	156	17	2709	692	117	145
2335	2248.15	15.13	7.18	156	15	2738	705	117	145
2336	2248.99	19.37	9.18	156	16	2760	710	117	145
2337	2249.82	31.73	12.33	157	18	2766	709	117	145
2338	2250.66	22.62	7.54	156	17	2760	709	117	145
2339	2251.5	16.69	8.85	156	15	2757	709	117	145
2340	2252.33	13.36	5.57	156	14	2759	709	117	145
2341	2253.17	7.72	5.07	140	13	2487	638	117	145
2342	2254.01	25.83	9.01	157	14	2789	711	117	145
2343	2254.84	16.93	8.37	157	14	2794	710	117	145
2344	2255.68	15.2	5.6	157	15	2793	711	117	145
2345	2256.52	13.6	8.32	156	15	2794	710	117	145
2346	2257.35	20.11	7.63	156	16	2794	709	117	145
2347	2258.19	20.33	5.96	156	15	2798	710	117	145
2348	2259.02	17.88	6.76	156	15	2805	710	117	145
2349	2259.86	16.12	8.08	156	15	2809	709	117	145
2350	2260.7	24.13	8.37	156	16	2813	709	117	145
2351	2261.53	26.91	7.44	157	17	2823	709	117	144
2352	2262.37	30.71	8.68	157	17	2830	709	117	144
2353	2263.21	18.47	7.85	158	15	2822	709	117	144
2354	2264.04	18.39	8.29	157	16	2825	710	117	144
2355	2264.88	29.48	8.23	156	17	2830	710	117	144
2356	2265.72	38.13	8.94	163	17	2781	694	117	144
2357	2266.55	44.23	11.39	160	20	2761	690	117	144
2358	2267.39	46.1	11.78	159	20	2760	691	117	144
2359	2268.23	51.44	12.82	158	21	2758	691	117	144
2360	2269.06	38.44	11.39	157	18	2757	691	117	144
2361	2269.9	27.45	9.39	157	18	2759	690	117	144
2362	2270.74	28.53	9.09	157	19	2754	691	117	144
2363	2271.57	29.03	8.06	157	19	2757	691	117	144
2364	2272.41	28.61	8.48	157	17	2758	691	117	144
2365	2273.25	27.73	8.86	157	16	2758	690	117	144
2366	2274.08	27.42	11.61	157	18	2766	691	117	144
2367	2274.92	28.58	10.93	159	18	2757	691	117	144
2368	2275.76	23.28	11.27	157	18	2755	690	117	144
2369	2276.59	25.66	12.1	158	18	2755	690	117	145
2370	2277.43	30.92	11.2	158	18	2757	690	117	145
2371	2278.27	31.03	11.22	159	19	2756	690	117	145
2372	2279.1	28.13	11.99	159	18	2755	690	117	145
2373	2279.94	34.06	10.61	158	19	2757	691	117	145
2374	2280.78	24.72	13.07	159	19	2756	691	117	145
2375	2281.61	28.7	8.43	158	18	2754	690	117	145
2376	2282.45	27.71	12.62	158	18	2760	690	117	145
2377	2283.29	27.99	9.12	157	19	2757	690	117	145
2378	2284.12	22.48	11.56	158	17	2755	690	117	145
2379	2284.96	55.98	6.21	159	14	2534	674	117	145
2380	2285.8	40.84	7.13	159	16	2437	668	117	145
2381	2286.63	37.78	7.9	158	17	2430	668	117	145
2382	2287.47	45.87	11.14	158	19	2432	668	117	145
2383	2288.31	42.54	9.57	158	19	2432	668	117	145
2384	2289.14	24.83	9.36	158	16	2428	668	117	145
2385	2289.98	22.72	8.21	158	17	2431	661	117	145
2386	2290.82	33.11	6.97	158	18	2438	634	117	145
2387	2291.65	30.54	7.08	158	17	2500	644	117	145
2388	2292.49	33.41	7.79	158	18	2643	664	117	145
2389	2293.33	33.56	7.03	158	18	2682	673	117	145
2390	2294.16	24.74	6.69	158	16	2678	673	117	145
2391	2295	21.69	4.94	158	16	2680	673	117	145
2392	2295.84	35.16	6.28	160	16	2684	690	117	145
2393	2296.67	41.69	5.53	159	15	2682	690	117	145
2394	2297.51	21.12	7.02	158	16	2683	690	117	145
2395	2298.35	17.42	5.2	158	16	2693	690	117	145
2396	2299.18	24.88	6.06	157	16	2690	690	117	145
2397	2300.02	15.81	5.86	158	16	2691	690	117	145
2398	2300.85	24.98	7.05	158	16	2696	690	117	145
2399	2301.69	22.51	7.72	158	16	2701	690	117	145
2400	2302.53	22.28	6.71	159	16	2708	690	117	145
2401	2303.36	29.23	8.38	157	18	2709	690	117	145
2402	2304.2	25.96	8.3	157	18	2703	690	117	145
2403	2305.04	23.04	7.04	157	17	2697	690	117	145
2404	2305.87	23.34	6.01	157	17	2695	690	117	146
2405	2306.71	21.9	6.64	157	17	2693	690	117	146
2406	2307.55	20.8	7.33	157	17	2696	690	118	146
2407	2308.38	26.54	8.28	157	17	2693	690	118	146
2408	2309.22	19.84	6.09	157	17	2695	690	118	146
2409	2310.06	26.12	8.88	158	17	2696	690	118	146
2410	2310.89	21.46	6.66	157	16	2694	690	118	146
2411	2311.73	38.94	16.76	146	15	2532	622	118	146
2412	2312.57	35.56	11.24	160	18	2770	692	118	146
2413	2313.4	26.59	8.68	157	17	2766	692	118	146
2414	2314.24	23.28	8.36	157	16	2764	692	118	146
2415	2315.08	33.18	10.74	157	18	2768	692	118	146
2416	2315.91	40.49	11.39	157	20	2771	692	118	146
2417	2316.75	34.15	10.61	157	19	2773	692	118	146
2418	2317.59	27.62	10.41	157	18	2776	692	118	146
2419	2318.42	22.74	9.44	157	18	2785	692	118	146
2420	2319.26	17.71	8.37	141	15	2507	622	118	146
2421	2320.1	20.71	9.01	157	17	2797	692	118	146
2422	2320.93	17.93	9.13	157	16	2802	692	118	146
2423	2321.77	23.2	9.89	156	17	2811	692	118	146
2424	2322.61	19.09	9.51	156	16	2816	692	118	146
2425	2323.44	17.52	9.86	157	16	2818	692	118	146
2426	2324.28	22.83	10.04	157	17	2817	692	118	146
