Depth	TVD	ROP  Gas(units)	C1(PPM)	C2	C3	iC4	nC4	C5	
1545	1544.53	15.42	8	792	0	0	0	0	0
1546	1545.53	25.55	8	792	0	0	0	0	0
1547	1546.53	27.23	9	891	0	0	0	0	0
1548	1547.53	27.7	6	594	0	0	0	0	0
1549	1548.53	20.26	6	594	0	0	0	0	0
1550	1549.53	25.1	6	594	0	0	0	0	0
1551	1550.38	25.22	3	297	0	0	0	0	0
1552	1551.55	49.68	3	297	0	0	0	0	0
1553	1552.56	35.5	2	198	0	0	0	0	0
1554	1553.53	28	2	198	0	0	0	0	0
1555	1554.53	20	2	198	0	0	0	0	0
1556	1555.53	15	3	297	0	0	0	0	0
1557	1556.53	10	3	297	0	0	0	0	0
1558	1557.53	8.36	3	297	0	0	0	0	0
1559	1558.52	8	4	396	0	0	0	0	0
1560	1559.53	8	4	396	0	0	0	0	0
1561	1560.53	10	4	396	0	0	0	0	0
1562	1561.53	11	3	297	0	0	0	0	0
1563	1562.53	12	3	297	0	0	0	0	0
1564	1563.53	13	2	198	0	0	0	0	0
1565	1564.53	14	2	198	0	0	0	0	0
1566	1565.53	10	2	198	0	0	0	0	0
1567	1566.47	8	2	198	0	0	0	0	0
1568	1566.81	7.2	2	198	0	0	0	0	0
1569	1568.53	6	2	198	0	0	0	0	0
1570	1569.49	8	2	198	0	0	0	0	0
1571	1570.53	10	2	198	0	0	0	0	0
1572	1571.53	11	2	198	0	0	0	0	0
1573	1572.53	12	2	198	0	0	0	0	0
1574	1573.53	13	3	297	0	0	0	0	0
1575	1574.53	10	3	297	0	0	0	0	0
1576	1575.53	7.02	3	297	0	0	0	0	0
1577	1576.53	7.1	4	396	0	0	0	0	0
1578	1577.53	18.1	4	396	0	0	0	0	0
1579	1578.53	11.43	5	495	0	0	0	0	0
1580	1579.53	19.49	5	495	0	0	0	0	0
1581	1580.53	21	6	594	0	0	0	0	0
1582	1581.53	15.21	6	594	0	0	0	0	0
1583	1582.53	15.01	5	495	0	0	0	0	0
1584	1583.75	15.86	4	396	0	0	0	0	0
1585	1584.75	12.36	4	396	0	0	0	0	0
1586	1585.75	14.54	5	495	0	0	0	0	0
1587	1586.75	14.86	4	396	0	0	0	0	0
1588	1587.75	11.9	4	396	0	0	0	0	0
1589	1588.75	15.6	5	495	0	0	0	0	0
1590	1589.75	12.31	5	495	0	0	0	0	0
1591	1590.75	12.2	5	495	0	0	0	0	0
1592	1591.75	14.2	5	495	0	0	0	0	0
1593	1592.75	13.61	5	495	0	0	0	0	0
1594	1593.75	15.4	5	495	0	0	0	0	0
1595	1594.75	13.8	5	495	0	0	0	0	0
1596	1595.75	16.4	6	594	0	0	0	0	0
1597	1596.75	18.4	6	594	0	0	0	0	0
1598	1597.75	17.6	7	693	0	0	0	0	0
1599	1598.75	18.1	6	594	0	0	0	0	0
1600	1599.75	17.45	6	594	0	0	0	0	0
1601	1600.55	23.18	3	297	0	0	0	0	0
1602	1601.55	25.64	3	297	0	0	0	0	0
1603	1602.55	22.86	3	297	0	0	0	0	0
1604	1603.55	25.23	4	396	0	0	0	0	0
1605	1604.55	20.93	4	396	0	0	0	0	0
1606	1605.55	13.8	4	396	0	0	0	0	0
1607	1606.55	16.97	4	396	0	0	0	0	0
1608	1607.55	20.2	4	396	0	0	0	0	0
1609	1608.55	13.25	4	396	0	0	0	0	0
1610	1609.55	11.58	4	396	0	0	0	0	0
1611	1610.37	4.08	4	396	0	0	0	0	0
1612	1611.35	9.6	5	495	0	0	0	0	0
1613	1612.33	12.66	5	495	0	0	0	0	0
1614	1613.31	18.36	5	495	0	0	0	0	0
1615	1614.29	18.5	5	495	0	0	0	0	0
1616	1615.27	19.37	6	594	0	0	0	0	0
1617	1616.25	18.82	6	594	0	0	0	0	0
1618	1617.23	16.04	6	594	0	0	0	0	0
1619	1618.2	16.12	6	594	0	0	0	0	0
1620	1619.18	19.43	5	495	0	0	0	0	0
1621	1620.16	14.04	5	495	0	0	0	0	0
1622	1621.14	8.35	5	495	0	0	0	0	0
1623	1622.12	9.9	5	495	0	0	0	0	0
1624	1623.1	14.49	6	594	0	0	0	0	0
1625	1624.08	20.01	6	594	0	0	0	0	0
1626	1625.06	21.61	6	594	0	0	0	0	0
1627	1626.04	15.52	6	594	0	0	0	0	0
1628	1627.02	13.84	5	495	0	0	0	0	0
1629	1628	14.95	5	495	0	0	0	0	0
1630	1628.97	13.9	5	495	0	0	0	0	0
1631	1629.95	15.9	5	495	0	0	0	0	0
1632	1630.93	25.65	6	594	0	0	0	0	0
1633	1631.91	21.93	6	594	0	0	0	0	0
1634	1632.89	31.08	6	594	0	0	0	0	0
1635	1633.87	20.02	6	594	0	0	0	0	0
1636	1634.85	17.88	6	594	0	0	0	0	0
1637	1635.83	19.09	6	594	0	0	0	0	0
1638	1636.81	23.67	7	693	0	0	0	0	0
1639	1637.79	22.74	7	693	0	0	0	0	0
1640	1638.77	22.44	7	693	0	0	0	0	0
1641	1639.74	18.93	6	594	0	0	0	0	0
1642	1640.72	21.77	6	594	0	0	0	0	0
1643	1641.7	17.52	6	594	0	0	0	0	0
1644	1642.68	28.28	5	495	0	0	0	0	0
1645	1643.66	28.9	5	495	0	0	0	0	0
1646	1644.64	31.24	6	594	0	0	0	0	0
1647	1645.62	26.41	6	594	0	0	0	0	0
1648	1646.6	25.72	5	495	0	0	0	0	0
1649	1647.58	22.93	5	495	0	0	0	0	0
1650	1648.56	19.94	5	495	0	0	0	0	0
1651	1649.53	22.84	6	594	0	0	0	0	0
1652	1650.51	23.47	6	594	0	0	0	0	0
1653	1651.49	19.15	6	594	0	0	0	0	0
1654	1652.47	23.2	7	693	0	0	0	0	0
1655	1653.45	14.98	7	693	0	0	0	0	0
1656	1654.43	18.16	7	693	0	0	0	0	0
1657	1655.41	35.64	8	792	0	0	0	0	0
1658	1656.39	40.4	8	792	0	0	0	0	0
1659	1657.37	29.25	9	891	0	0	0	0	0
1660	1658.35	19.71	10	990	0	0	0	0	0
1661	1659.32	14.85	12	1188	0	0	0	0	0
1662	1660.3	19.92	13	1287	0	0	0	0	0
1663	1661.28	27.95	15	1485	0	0	0	0	0
1664	1662.26	27.61	16	1584	0	0	0	0	0
1665	1663.24	28.51	17	1683	0	0	0	0	0
1666	1664.22	30.03	17	1683	0	0	0	0	0
1667	1665.2	22.79	16	1584	0	0	0	0	0
1668	1666.18	24.36	17	1683	0	0	0	0	0
1669	1667.16	25	16	1584	0	0	0	0	0
1670	1668.14	22.19	15	1485	0	0	0	0	0
1671	1669.12	20.09	14	1386	0	0	0	0	0
1672	1670.09	21.23	13	1287	0	0	0	0	0
1673	1671.07	16.99	12	1188	0	0	0	0	0
1674	1672.05	18.57	13	1287	0	0	0	0	0
1675	1673.03	21.33	14	1386	0	0	0	0	0
1676	1674.01	21.83	13	1287	0	0	0	0	0
1677	1674.99	20.53	12	1188	0	0	0	0	0
1678	1675.97	18.67	11	1089	0	0	0	0	0
1679	1676.95	10.63	11	1089	0	0	0	0	0
1680	1677.93	16.41	10	990	0	0	0	0	0
1681	1678.91	16.51	12	1188	0	0	0	0	0
1682	1679.89	25.96	14	1386	0	0	0	0	0
1683	1680.86	20.34	15	1485	0	0	0	0	0
1684	1681.84	16.96	14	1386	0	0	0	0	0
1685	1682.82	19.68	13	1287	0	0	0	0	0
1686	1683.8	20.33	13	1287	0	0	0	0	0
1687	1684.78	27.94	16	1584	0	0	0	0	0
1688	1685.76	31.24	16	1584	0	0	0	0	0
1689	1686.74	30.26	19	1881	0	0	0	0	0
1690	1687.72	25.17	19	1881	0	0	0	0	0
1691	1688.7	28.78	17	1693	0	0	0	0	0
1692	1689.68	23.37	19	1871	0	0	0	0	0
1693	1690.65	20.95	17	1713	0	0	0	0	0
1694	1691.63	16.22	15	1485	0	0	0	0	0
1695	1692.61	21.41	15	1485	0	0	0	0	0
1696	1693.59	21.41	14	1386	0	0	0	0	0
1697	1694.57	27.68	13	1287	0	0	0	0	0
1698	1695.55	29.88	12	1188	0	0	0	0	0
1699	1696.53	4.64	11	1089	0	0	0	0	0
1700	1697.51	34.21	10	990	0	0	0	0	0
1701	1698.49	42.6	10	990	0	0	0	0	0
1702	1699.47	24.12	9	891	0	0	0	0	0
1703	1700.44	26.08	10	990	0	0	0	0	0
1704	1701.42	28.79	11	1089	0	0	0	0	0
1705	1702.4	31.89	12	1188	0	0	0	0	0
1706	1703.38	35.56	14	1386	0	0	0	0	0
1707	1704.36	31.42	15	1485	0	0	0	0	0
1708	1705.34	38.94	17	1683	0	0	0	0	0
1709	1706.32	49.98	17	1683	0	0	0	0	0
1710	1707.3	30.36	18	1782	0	0	0	0	0
1711	1708.28	30.13	16	1584	0	0	0	0	0
1712	1709.26	15.03	15	1485	0	0	0	0	0
1713	1710.24	24.66	14	1386	0	0	0	0	0
1714	1711.21	20.55	14	1386	0	0	0	0	0
1715	1712.19	20.56	15	1485	0	0	0	0	0
1716	1713.17	35.55	16	1584	0	0	0	0	0
1717	1714.15	24.95	17	1683	0	0	0	0	0
1718	1715.13	26.95	17	1683	0	0	0	0	0
1719	1716.11	20.96	18	1782	0	0	0	0	0
1720	1717.09	20.96	19	1881	0	0	0	0	0
1721	1718.07	24.38	19	1881	0	0	0	0	0
1722	1719.05	21.59	17	1683	0	0	0	0	0
1723	1720.03	20.55	16	1584	0	0	0	0	0
1724	1721	21.79	16	1584	0	0	0	0	0
1725	1721.98	23.97	15	1485	0	0	0	0	0
1726	1722.96	15.76	13	1287	0	0	0	0	0
1727	1723.94	21.92	12	1188	0	0	0	0	0
1728	1724.92	20.76	13	1287	0	0	0	0	0
1729	1725.9	26.62	14	1386	0	0	0	0	0
1730	1726.88	6.75	15	1485	0	0	0	0	0
1731	1727.86	47.58	16	1584	0	0	0	0	0
1732	1728.84	29.45	17	1683	0	0	0	0	0
1733	1729.82	36.56	17	1683	0	0	0	0	0
1734	1730.8	32.24	17	1683	0	0	0	0	0
1735	1731.77	25.85	17	1683	0	0	0	0	0
1736	1732.75	18.81	18	1782	0	0	0	0	0
1737	1733.73	24.86	19	1881	0	0	0	0	0
1738	1734.71	24.53	18	1782	0	0	0	0	0
1739	1735.69	28.01	17	1683	0	0	0	0	0
1740	1736.67	54.23	18	1782	0	0	0	0	0
1741	1737.65	32.69	19	1881	0	0	0	0	0
1742	1738.63	35.6	19	1881	0	0	0	0	0
1743	1739.61	27.47	20	1980	0	0	0	0	0
1744	1740.59	28.92	21	2079	0	0	0	0	0
1745	1741.56	28.72	21	2079	0	0	0	0	0
1746	1742.54	37.3	22	2178	0	0	0	0	0
1747	1743.52	35.21	22	2178	0	0	0	0	0
1748	1744.5	31.39	23	2277	0	0	0	0	0
1749	1745.48	28.99	23	2277	0	0	0	0	0
1750	1746.46	30.63	23	2277	0	0	0	0	0
1751	1747.44	25.01	23	2277	0	0	0	0	0
1752	1748.42	32.79	24	2376	0	0	0	0	0
1753	1749.4	30.57	25	2475	0	0	0	0	0
1754	1750.38	27.91	25	2475	0	0	0	0	0
1755	1751.36	27.72	28	2772	0	0	0	0	0
1756	1752.33	30.27	32	3168	0	0	0	0	0
1757	1753.31	17.74	45	4455	0	0	0	0	0
1758	1754.29	30.94	129	12771	0	0	0	0	0
1759	1755.27	28.18	253	25047	0	0	0	0	0
1760	1756.25	33.36	273	27027	0	0	0	0	0
1761	1757.23	30.37	226	22374	0	0	0	0	0
1762	1758.21	22.42	164	16236	0	0	0	0	0
1763	1759.19	28.08	145	14355	0	0	0	0	0
1764	1760.17	20.13	168	16632	0	0	0	0	0
1765	1761.15	31.18	176	17424	0	0	0	0	0
1766	1762.12	33.64	170	16830	0	0	0	0	0
1767	1763.1	31.92	141	13959	0	0	0	0	0
1768	1764.08	26.76	97	9603	0	0	0	0	0
1769	1765.06	11.25	82	8118	0	0	0	0	0
1770	1766.04	26.65	67	6633	0	0	0	0	0
1771	1767.02	30.21	63	6237	0	0	0	0	0
1772	1768	22.93	57	5643	0	0	0	0	0
1773	1768.98	22.33	54	5346	0	0	0	0	0
1774	1769.96	18.91	51	5049	0	0	0	0	0
1775	1770.94	10.26	50	4950	0	0	0	0	0
1776	1771.92	14.66	49	4851	0	0	0	0	0
1777	1772.89	23.55	48	4752	0	0	0	0	0
1778	1773.87	53.36	42	4158	0	0	0	0	0
1779	1774.85	34.94	39	3861	0	0	0	0	0
1780	1775.83	45.3	37	3663	0	0	0	0	0
1781	1776.81	19.69	33	3267	0	0	0	0	0
1782	1777.79	21.35	29	2871	0	0	0	0	0
1783	1778.77	13.34	22	2178	0	0	0	0	0
1784	1779.75	19.15	17	1683	0	0	0	0	0
1785	1780.73	36.8	15	1485	0	0	0	0	0
1786	1781.71	49.8	14	1386	0	0	0	0	0
1787	1782.68	44.38	13	1287	0	0	0	0	0
1788	1783.66	33.75	12	1188	0	0	0	0	0
1789	1784.64	16.11	12	1188	0	0	0	0	0
1790	1785.62	22.12	13	1287	0	0	0	0	0
1791	1786.6	17.68	12	1188	0	0	0	0	0
1792	1787.58	22.75	11	1089	0	0	0	0	0
1793	1788.56	36.89	12	1188	0	0	0	0	0
1794	1789.54	36.59	12	1188	0	0	0	0	0
1795	1790.52	35.21	13	1287	0	0	0	0	0
1796	1791.5	24.08	11	1089	0	0	0	0	0
1797	1792.47	15.13	10	990	0	0	0	0	0
1798	1793.45	30.89	9	891	0	0	0	0	0
1799	1794.43	34.6	9	891	0	0	0	0	0
1800	1795.41	30.34	9	891	0	0	0	0	0
1801	1796.39	37.38	10	990	0	0	0	0	0
1802	1797.37	23.59	10	990	0	0	0	0	0
1803	1798.35	34.27	10	990	0	0	0	0	0
1804	1799.37	40.21	11	1089	0	0	0	0	0
1805	1800.74	25.37	13	1287	0	0	0	0	0
1806	1801.71	43.77	15	1485	0	0	0	0	0
1807	1802.68	28.13	17	1683	0	0	0	0	0
1808	1803.65	24.11	19	1881	0	0	0	0	0
1809	1804.62	24.46	18	1782	0	0	0	0	0
1810	1805.59	17.22	17	1683	0	0	0	0	0
1811	1806.56	15.66	15	1485	0	0	0	0	0
1812	1807.56	4.31	14	1386	0	0	0	0	0
1813	1808.56	6.89	13	1287	0	0	0	0	0
1814	1809.56	2.35	12	1188	0	0	0	0	0
1815	1810.56	17.62	11	1089	0	0	0	0	0
1816	1811.4	27.78	11	1089	0	0	0	0	0
1817	1812.36	21.29	10	990	0	0	0	0	0
1818	1813.34	59.47	10	990	0	0	0	0	0
1819	1814.24	24.51	11	1089	0	0	0	0	0
1820	1813.53	24.02	12	1188	0	0	0	0	0
1821	1814.34	39.88	17	1683	0	0	0	0	0
1822	1815.27	20.24	15	1485	0	0	0	0	0
1823	1816.2	22.29	14	1386	0	0	0	0	0
1824	1817.14	38.78	13	1287	0	0	0	0	0
1825	1818.07	28.86	12	1188	0	0	0	0	0
1826	1819	24.09	13	1287	0	0	0	0	0
1827	1819.93	26.42	12	1188	0	0	0	0	0
1828	1820.86	23.74	11	1089	0	0	0	0	0
1829	1821.79	34.2	10	990	0	0	0	0	0
1830	1822.72	31.04	10	990	0	0	0	0	0
1831	1823.65	24.74	12	1188	0	0	0	0	0
1832	1824.59	30.6	13	1287	0	0	0	0	0
1833	1825.52	24.71	15	1485	0	0	0	0	0
1834	1826.45	47.89	18	1782	0	0	0	0	0
1835	1827.38	43.44	19	1881	0	0	0	0	0
1836	1828.31	26.22	19	1881	0	0	0	0	0
1837	1829.24	26.9	18	1782	0	0	0	0	0
1838	1830.17	25.59	18	1782	0	0	0	0	0
1839	1831.1	21.1	17	1683	0	0	0	0	0
1840	1832.03	19.05	17	1683	0	0	0	0	0
1841	1832.88	19.15	16	1584	0	0	0	0	0
1842	1833.79	17.48	15	1485	0	0	0	0	0
1843	1834.7	14.96	14	1386	0	0	0	0	0
1844	1835.61	14.32	13	1287	0	0	0	0	0
1845	1836.51	16.9	14	1386	0	0	0	0	0
1846	1837.42	19	16	1584	0	0	0	0	0
1847	1838.33	26.22	20	1980	0	0	0	0	0
1848	1839.24	30.75	23	2277	0	0	0	0	0
1849	1840.14	25.43	24	2376	0	0	0	0	0
1850	1841.05	21.49	23	2277	0	0	0	0	0
1851	1841.96	18.83	21	2079	0	0	0	0	0
1852	1842.87	21.44	20	1980	0	0	0	0	0
1853	1843.78	28.75	20	1980	0	0	0	0	0
1854	1844.68	27.59	21	2079	0	0	0	0	0
1855	1845.59	26.18	20	1980	0	0	0	0	0
1856	1846.5	22.3	19	1881	0	0	0	0	0
1857	1847.41	22.03	19	1881	0	0	0	0	0
1858	1848.32	18.7	19	1881	0	0	0	0	0
1859	1849.22	24.55	18	1782	0	0	0	0	0
1860	1850.13	21.46	18	1782	0	0	0	0	0
1861	1851.1	17.22	17	1683	0	0	0	0	0
1862	1852.51	18.28	17	1683	0	0	0	0	0
1863	1853.45	23.9	18	1782	0	0	0	0	0
1864	1854.38	22.56	19	1881	0	0	0	0	0
1865	1855.31	22.29	18	1782	0	0	0	0	0
1866	1856.25	22.07	17	1683	0	0	0	0	0
1867	1857.18	17.92	16	1584	0	0	0	0	0
1868	1858.11	20.79	15	1485	0	0	0	0	0
1869	1859.04	19.62	14	1386	0	0	0	0	0
1870	1859.97	17.81	15	1485	0	0	0	0	0
1871	1860.9	17.86	15	1485	0	0	0	0	0
1872	1861.83	18.11	21	2079	0	0	0	0	0
1873	1862.76	26.62	51	5049	0	0	0	0	0
1874	1863.69	28.53	96	9408	0	0	0	0	0
1875	1864.63	25.42	210	20580	0	0	0	0	0
1876	1865.56	32.97	350	34300	0	0	0	0	0
1877	1866.49	28.71	391	38318	0	0	0	0	0
1878	1867.42	31.74	385	37730	0	0	0	0	0
1879	1868.35	24.09	380	37240	0	0	0	0	0
1880	1869.28	24.04	376	36848	0	0	0	0	0
